t, aX, aY, aZ, gX, gY, gZ
17.7300, -1.00, 0.07, 0.09, 1.65, -0.61, -0.18
17.7334, -0.99, 0.08, 0.10, 1.59, -0.61, -0.18
17.7367, -1.00, 0.08, 0.09, 1.59, -0.73, -0.12
17.7400, -1.00, 0.08, 0.08, 1.46, -0.55, -0.12
17.7434, -1.00, 0.08, 0.08, 1.52, -0.61, -0.12
17.7467, -1.00, 0.07, 0.09, 1.71, -0.55, -0.24
17.7500, -0.99, 0.08, 0.08, 1.77, -0.61, -0.18
17.7534, -1.00, 0.07, 0.08, 1.59, -0.55, -0.30
17.7567, -1.00, 0.08, 0.08, 1.65, -0.49, -0.30
17.7600, -1.00, 0.07, 0.07, 1.71, -0.55, -0.24
17.7634, -1.00, 0.07, 0.10, 1.77, -0.61, -0.18
17.7667, -0.99, 0.08, 0.10, 1.71, -0.49, -0.18
17.7700, -1.00, 0.07, 0.08, 1.65, -0.37, -0.12
17.7734, -1.00, 0.07, 0.09, 1.71, -0.24, -0.06
17.7767, -0.99, 0.07, 0.08, 1.65, -0.24, -0.12
17.7800, -1.00, 0.07, 0.08, 1.71, -0.24, -0.24
17.7834, -1.00, 0.08, 0.09, 1.77, -0.24, -0.12
17.7867, -1.00, 0.07, 0.08, 1.71, 0.00, -0.12
17.7900, -1.00, 0.08, 0.09, 1.77, -0.12, -0.12
17.7934, -0.99, 0.08, 0.09, 1.77, -0.06, -0.18
17.7967, -1.00, 0.07, 0.08, 1.77, 0.00, -0.12
17.8000, -1.00, 0.07, 0.08, 1.71, 0.06, -0.12
17.8034, -1.00, 0.08, 0.08, 1.83, 0.12, -0.06
17.8067, -1.01, 0.08, 0.08, 1.71, 0.12, -0.06
17.8100, -1.00, 0.08, 0.07, 1.77, 0.24, 0.00
17.8134, -1.00, 0.08, 0.08, 1.71, 0.24, 0.00
17.8167, -0.99, 0.08, 0.09, 1.83, 0.12, 0.00
17.8200, -1.00, 0.08, 0.08, 1.77, 0.18, 0.00
17.8234, -1.00, 0.07, 0.08, 1.59, 0.12, -0.06
17.8267, -1.00, 0.08, 0.09, 1.65, 0.06, -0.18
17.8300, -1.00, 0.07, 0.08, 1.59, 0.24, -0.12
17.8334, -1.00, 0.07, 0.08, 1.59, 0.24, -0.12
17.8367, -1.00, 0.07, 0.08, 1.65, 0.12, -0.24
17.8400, -1.00, 0.08, 0.09, 1.71, 0.12, -0.24
17.8434, -0.99, 0.07, 0.09, 1.83, -0.06, -0.24
17.8467, -0.99, 0.08, 0.09, 1.77, 0.00, -0.18
17.8500, -1.00, 0.08, 0.08, 1.77, -0.06, -0.18
17.8534, -0.99, 0.08, 0.09, 1.65, -0.12, -0.18
17.8567, -1.00, 0.07, 0.08, 1.65, -0.12, -0.06
17.8600, -1.00, 0.06, 0.09, 1.65, -0.24, -0.24
17.8634, -0.99, 0.07, 0.08, 1.52, -0.24, -0.12
17.8667, -0.99, 0.07, 0.08, 1.77, -0.37, -0.06
17.8700, -1.00, 0.08, 0.09, 1.71, -0.30, -0.18
17.8734, -1.01, 0.07, 0.09, 1.59, -0.30, -0.12
17.8767, -1.00, 0.08, 0.08, 1.71, -0.30, -0.06
17.8800, -1.00, 0.07, 0.08, 1.77, -0.43, -0.12
17.8834, -1.01, 0.07, 0.09, 1.77, -0.49, -0.12
17.8867, -1.01, 0.08, 0.08, 1.71, -0.55, -0.12
17.8900, -0.99, 0.08, 0.08, 1.59, -0.49, -0.12
17.8934, -0.99, 0.07, 0.10, 1.65, -0.43, -0.24
17.8967, -1.00, 0.07, 0.08, 1.65, -0.49, -0.43
17.9000, -1.00, 0.08, 0.08, 1.83, -0.61, -0.12
17.9034, -1.00, 0.07, 0.07, 1.77, -0.55, -0.18
17.9067, -0.99, 0.07, 0.10, 1.77, -0.43, -0.24
17.9100, -1.00, 0.08, 0.09, 1.65, -0.49, -0.24
17.9134, -1.00, 0.08, 0.08, 1.52, -0.49, -0.18
17.9167, -1.00, 0.08, 0.08, 1.46, -0.49, -0.24
17.9200, -1.00, 0.07, 0.08, 1.65, -0.43, -0.30
17.9234, -1.00, 0.06, 0.09, 1.65, -0.43, -0.18
17.9267, -1.00, 0.07, 0.08, 1.65, -0.24, -0.24
17.9300, -1.00, 0.08, 0.10, 1.83, -0.18, -0.12
17.9334, -0.99, 0.07, 0.09, 1.65, -0.24, -0.12
17.9367, -1.00, 0.08, 0.09, 1.65, -0.18, 0.00
17.9400, -0.99, 0.08, 0.09, 1.83, -0.18, -0.12
17.9434, -1.00, 0.08, 0.08, 1.83, -0.18, -0.12
17.9467, -1.00, 0.07, 0.09, 1.77, 0.00, -0.12
17.9500, -1.00, 0.07, 0.09, 1.83, 0.00, -0.12
17.9534, -1.00, 0.08, 0.09, 1.83, 0.06, -0.06
17.9567, -1.00, 0.08, 0.08, 1.83, 0.12, -0.06
17.9600, -1.00, 0.07, 0.09, 1.83, 0.06, -0.12
17.9634, -1.00, 0.07, 0.09, 1.71, 0.12, -0.06
17.9667, -1.00, 0.08, 0.09, 1.65, 0.12, -0.18
17.9700, -1.00, 0.07, 0.09, 1.65, 0.06, -0.18
17.9734, -1.00, 0.07, 0.08, 1.71, 0.00, -0.06
17.9767, -0.99, 0.08, 0.07, 1.71, 0.00, -0.06
17.9800, -1.00, 0.08, 0.08, 1.71, -0.12, -0.18
17.9834, -1.00, 0.07, 0.09, 1.65, -0.06, -0.24
17.9867, -1.00, 0.07, 0.09, 1.77, 0.00, -0.06
17.9900, -1.00, 0.07, 0.10, 1.71, -0.12, -0.12
17.9934, -0.99, 0.08, 0.10, 1.59, -0.12, -0.06
17.9967, -1.00, 0.08, 0.08, 1.71, -0.18, -0.06
18.0000, -1.00, 0.08, 0.09, 1.71, -0.06, 0.00
18.0034, -1.01, 0.07, 0.08, 1.65, -0.06, -0.06
18.0067, -1.01, 0.07, 0.08, 1.71, 0.00, 0.00
18.0100, -1.00, 0.07, 0.08, 1.65, -0.37, 0.00
18.0134, -1.00, 0.07, 0.09, 1.59, -0.30, -0.06
18.0167, -0.99, 0.08, 0.07, 1.71, -0.30, -0.06
18.0200, -1.00, 0.08, 0.09, 1.83, -0.30, 0.00
18.0234, -1.00, 0.08, 0.08, 1.59, -0.43, 0.06
18.0267, -1.00, 0.08, 0.09, 1.71, -0.43, 0.00
18.0300, -1.01, 0.08, 0.09, 1.71, -0.49, 0.00
18.0334, -1.00, 0.07, 0.09, 1.59, -0.55, -0.12
18.0367, -1.00, 0.08, 0.10, 1.52, -0.55, -0.18
18.0400, -1.01, 0.08, 0.08, 1.65, -0.61, -0.12
18.0434, -0.99, 0.07, 0.10, 1.65, -0.55, -0.18
18.0467, -0.99, 0.07, 0.08, 1.52, -0.61, -0.12
18.0500, -1.00, 0.07, 0.09, 1.65, -0.55, -0.18
18.0534, -1.01, 0.07, 0.09, 1.65, -0.55, -0.24
18.0567, -1.00, 0.07, 0.07, 1.71, -0.61, -0.30
18.0600, -1.00, 0.08, 0.10, 1.65, -0.67, -0.24
18.0634, -1.00, 0.08, 0.09, 1.52, -0.61, -0.18
18.0667, -1.00, 0.07, 0.08, 1.52, -0.61, -0.18
18.0700, -1.00, 0.07, 0.09, 1.71, -0.55, -0.18
18.0734, -1.00, 0.08, 0.09, 1.65, -0.43, -0.18
18.0767, -1.00, 0.07, 0.09, 1.65, -0.43, -0.24
18.0800, -1.00, 0.07, 0.09, 1.77, -0.49, -0.12
18.0834, -1.01, 0.07, 0.08, 1.59, -0.37, -0.18
18.0867, -1.01, 0.07, 0.08, 1.65, -0.49, -0.12
18.0900, -1.00, 0.07, 0.09, 1.59, -0.37, -0.12
18.0934, -1.00, 0.08, 0.08, 1.59, -0.24, -0.06
18.0967, -1.00, 0.07, 0.10, 1.65, -0.18, 0.06
18.1000, -0.99, 0.07, 0.09, 1.65, -0.06, 0.00
18.1034, -1.00, 0.07, 0.08, 1.77, -0.06, 0.06
18.1067, -0.99, 0.08, 0.09, 1.71, -0.06, 0.00
18.1100, -1.00, 0.08, 0.08, 1.71, -0.12, 0.00
18.1134, -1.00, 0.08, 0.09, 1.77, -0.12, 0.12
18.1167, -1.00, 0.08, 0.09, 1.71, 0.00, 0.12
18.1200, -0.99, 0.08, 0.07, 1.71, 0.06, 0.00
18.1234, -0.99, 0.08, 0.09, 1.65, 0.00, -0.06
18.1267, -1.00, 0.08, 0.08, 1.65, 0.12, 0.06
18.1300, -1.00, 0.07, 0.07, 1.77, 0.12, 0.00
18.1334, -1.00, 0.08, 0.09, 1.71, 0.00, -0.06
18.1367, -1.00, 0.08, 0.08, 1.83, 0.12, -0.12
18.1400, -1.00, 0.08, 0.09, 1.71, 0.06, -0.18
18.1434, -1.00, 0.08, 0.10, 1.77, -0.06, -0.18
18.1467, -0.99, 0.07, 0.09, 1.77, -0.06, -0.18
18.1500, -0.99, 0.07, 0.08, 1.89, -0.12, -0.24
18.1534, -0.99, 0.08, 0.09, 1.77, -0.12, -0.30
18.1567, -1.00, 0.08, 0.09, 1.65, -0.06, -0.18
18.1600, -1.01, 0.07, 0.08, 1.71, -0.12, -0.30
18.1634, -1.00, 0.07, 0.10, 1.77, -0.12, -0.18
18.1667, -1.00, 0.08, 0.09, 1.65, -0.12, -0.24
18.1700, -1.00, 0.08, 0.07, 1.71, -0.06, -0.12
18.1734, -1.00, 0.08, 0.08, 1.71, -0.06, -0.06
18.1767, -1.00, 0.08, 0.07, 1.65, -0.24, 0.00
18.1800, -1.00, 0.07, 0.08, 1.83, -0.30, 0.00
18.1834, -1.00, 0.08, 0.09, 1.77, -0.30, 0.00
18.1867, -1.00, 0.07, 0.10, 1.65, -0.30, -0.18
18.1900, -1.01, 0.08, 0.08, 1.65, -0.30, -0.18
18.1934, -1.00, 0.08, 0.08, 1.71, -0.30, -0.06
18.1967, -1.00, 0.07, 0.08, 1.65, -0.30, 0.00
18.2000, -1.01, 0.08, 0.10, 1.77, -0.43, -0.06
18.2034, -1.00, 0.08, 0.08, 1.71, -0.43, -0.06
18.2067, -1.00, 0.07, 0.07, 1.59, -0.49, 0.00
18.2100, -1.00, 0.08, 0.09, 1.65, -0.49, 0.06
18.2134, -0.99, 0.07, 0.08, 1.65, -0.55, -0.06
18.2167, -1.00, 0.07, 0.09, 1.71, -0.43, -0.12
18.2200, -1.00, 0.07, 0.09, 1.71, -0.49, -0.18
18.2234, -1.00, 0.08, 0.08, 1.83, -0.55, -0.12
18.2267, -1.00, 0.08, 0.09, 1.65, -0.55, -0.18
18.2300, -1.00, 0.07, 0.09, 1.71, -0.43, -0.18
18.2334, -1.01, 0.08, 0.08, 1.77, -0.43, -0.12
18.2367, -1.01, 0.08, 0.08, 1.65, -0.43, -0.18
18.2400, -1.00, 0.08, 0.09, 1.65, -0.37, -0.18
18.2434, -1.00, 0.07, 0.09, 1.59, -0.43, -0.18
18.2467, -1.00, 0.07, 0.08, 1.52, -0.49, -0.12
18.2500, -1.00, 0.08, 0.08, 1.59, -0.49, -0.18
18.2534, -1.00, 0.08, 0.09, 1.65, -0.37, -0.06
18.2567, -0.99, 0.07, 0.10, 1.59, -0.18, 0.00
18.2600, -1.00, 0.07, 0.08, 1.71, -0.18, 0.00
18.2634, -1.00, 0.08, 0.07, 1.65, -0.30, 0.06
18.2667, -0.99, 0.07, 0.08, 1.77, -0.24, 0.00
18.2700, -1.00, 0.07, 0.09, 1.89, -0.06, -0.06
18.2734, -1.00, 0.08, 0.09, 1.65, -0.06, -0.06
18.2767, -0.99, 0.09, 0.08, 1.71, -0.18, -0.06
18.2800, -1.00, 0.08, 0.08, 1.59, -0.18, -0.06
18.2834, -0.99, 0.08, 0.09, 1.71, -0.12, -0.18
18.2867, -0.99, 0.07, 0.08, 1.71, -0.18, -0.18
18.2900, -1.00, 0.07, 0.09, 1.71, 0.00, -0.06
18.2934, -1.00, 0.08, 0.09, 1.71, -0.12, -0.12
18.2967, -1.01, 0.08, 0.08, 1.77, -0.18, -0.30
18.3000, -1.00, 0.09, 0.09, 1.83, -0.12, 0.12
18.3034, -1.00, 0.08, 0.10, 1.83, -0.30, 0.00
18.3067, -1.01, 0.09, 0.07, 1.89, -0.24, -0.06
18.3100, -0.99, 0.08, 0.07, 1.95, -0.30, -0.12
18.3134, -1.00, 0.08, 0.07, 1.77, -0.24, -0.24
18.3167, -1.00, 0.08, 0.08, 1.46, -0.24, -0.24
18.3200, -1.00, 0.08, 0.09, 1.52, -0.24, -0.37
18.3234, -1.00, 0.08, 0.08, 1.77, -0.55, -0.49
18.3267, -1.00, 0.08, 0.07, 1.83, -0.55, -0.55
18.3300, -1.00, 0.08, 0.07, 1.77, -0.49, -0.43
18.3334, -1.01, 0.07, 0.09, 1.65, -0.49, -0.37
18.3367, -1.00, 0.08, 0.08, 1.52, -0.61, -0.37
18.3400, -1.00, 0.07, 0.08, 1.59, -0.61, -0.24
18.3434, -1.00, 0.07, 0.07, 1.59, -0.55, -0.18
18.3467, -1.00, 0.07, 0.09, 1.71, -0.61, -0.12
18.3500, -1.00, 0.07, 0.07, 1.65, -0.37, -0.12
18.3534, -0.99, 0.07, 0.08, 1.59, -0.43, -0.06
18.3567, -1.00, 0.08, 0.10, 1.71, -0.37, 0.00
18.3600, -1.00, 0.06, 0.10, 1.65, -0.43, 0.06
18.3634, -0.99, 0.07, 0.08, 1.46, -0.43, 0.12
18.3667, -0.99, 0.08, 0.09, 1.65, -0.37, 0.18
18.3700, -0.99, 0.08, 0.09, 1.52, -0.24, 0.18
18.3734, -1.00, 0.08, 0.08, 1.71, -0.18, 0.18
18.3767, -0.99, 0.08, 0.09, 1.83, -0.18, 0.12
18.3800, -1.00, 0.08, 0.09, 1.83, -0.12, 0.00
18.3834, -1.00, 0.08, 0.08, 1.77, -0.12, -0.06
18.3867, -1.00, 0.08, 0.08, 1.71, -0.12, -0.18
18.3900, -0.99, 0.08, 0.09, 1.65, -0.06, -0.18
18.3934, -0.99, 0.08, 0.09, 1.65, -0.18, -0.24
18.3967, -1.00, 0.08, 0.08, 1.83, -0.12, -0.37
18.4000, -1.00, 0.07, 0.08, 1.77, -0.06, -0.55
18.4034, -1.00, 0.07, 0.08, 1.71, -0.06, -0.49
18.4067, -1.00, 0.07, 0.09, 1.71, -0.06, -0.55
18.4100, -1.01, 0.07, 0.10, 1.71, 0.00, -0.49
18.4134, -1.01, 0.07, 0.07, 1.71, -0.06, -0.49
18.4167, -1.00, 0.08, 0.09, 1.89, -0.06, -0.43
18.4200, -1.00, 0.07, 0.07, 1.83, -0.12, -0.24
18.4234, -0.99, 0.07, 0.09, 1.77, -0.18, -0.30
18.4267, -1.00, 0.07, 0.10, 1.59, -0.06, -0.06
18.4300, -1.00, 0.08, 0.08, 1.59, -0.24, 0.00
18.4334, -1.00, 0.07, 0.08, 1.77, -0.12, 0.18
18.4367, -1.01, 0.07, 0.09, 1.77, -0.18, 0.18
18.4400, -1.00, 0.08, 0.08, 1.89, -0.18, 0.30
18.4434, -1.00, 0.08, 0.07, 1.83, -0.24, 0.37
18.4467, -1.00, 0.08, 0.09, 1.77, -0.24, 0.30
18.4500, -0.99, 0.08, 0.10, 1.77, -0.18, 0.30
18.4534, -1.00, 0.07, 0.07, 1.89, -0.30, 0.24
18.4567, -0.99, 0.07, 0.08, 1.71, -0.12, 0.24
18.4600, -1.00, 0.08, 0.09, 1.77, -0.12, 0.18
18.4634, -1.00, 0.09, 0.08, 1.71, -0.18, -0.12
18.4667, -1.00, 0.08, 0.09, 1.65, -0.18, -0.30
18.4700, -1.00, 0.08, 0.07, 1.52, 0.00, -0.30
18.4734, -1.00, 0.08, 0.07, 1.52, 0.00, -0.24
18.4767, -1.00, 0.08, 0.07, 1.59, 0.12, -0.30
18.4800, -1.00, 0.07, 0.09, 1.65, 0.12, -0.37
18.4834, -1.01, 0.08, 0.07, 1.77, 0.18, -0.49
18.4867, -1.01, 0.08, 0.07, 1.95, 0.12, -0.43
18.4900, -1.00, 0.07, 0.08, 1.83, 0.12, -0.43
18.4934, -1.00, 0.07, 0.08, 1.71, 0.12, -0.37
18.4967, -1.01, 0.07, 0.09, 1.77, 0.30, -0.24
18.5000, -0.99, 0.07, 0.08, 1.65, 0.37, -0.18
18.5034, -1.00, 0.08, 0.10, 1.83, 0.49, -0.06
18.5067, -0.99, 0.08, 0.08, 1.71, 0.49, 0.06
18.5100, -1.00, 0.08, 0.09, 1.71, 0.49, 0.12
18.5134, -1.00, 0.08, 0.09, 1.77, 0.49, 0.12
18.5167, -1.00, 0.08, 0.08, 1.77, 0.61, 0.30
18.5200, -0.99, 0.08, 0.08, 1.83, 0.67, 0.24
18.5234, -1.00, 0.08, 0.09, 1.77, 0.67, 0.24
18.5267, -1.00, 0.08, 0.08, 1.89, 0.61, 0.12
18.5300, -1.00, 0.08, 0.08, 2.01, 0.61, 0.12
18.5334, -1.00, 0.09, 0.08, 1.95, 0.49, 0.06
18.5367, -1.00, 0.08, 0.09, 1.95, 0.37, 0.06
18.5400, -1.01, 0.09, 0.08, 1.83, 0.30, -0.06
18.5434, -1.00, 0.08, 0.07, 1.71, 0.30, -0.24
18.5467, -1.01, 0.08, 0.09, 1.71, 0.18, -0.24
18.5500, -1.00, 0.08, 0.08, 1.59, 0.00, -0.37
18.5534, -1.01, 0.07, 0.07, 1.71, -0.18, -0.37
18.5567, -1.00, 0.07, 0.07, 1.65, -0.18, -0.49
18.5600, -1.00, 0.07, 0.08, 1.71, -0.43, -0.55
18.5634, -1.00, 0.08, 0.08, 1.52, -0.67, -0.61
18.5667, -1.00, 0.07, 0.08, 1.52, -0.73, -0.55
18.5700, -1.01, 0.06, 0.07, 1.59, -0.85, -0.43
18.5734, -1.00, 0.08, 0.09, 1.71, -0.98, -0.37
18.5767, -1.01, 0.08, 0.08, 1.71, -1.16, -0.37
18.5800, -1.00, 0.07, 0.08, 1.59, -1.04, -0.18
18.5834, -1.00, 0.06, 0.08, 1.52, -1.22, -0.12
18.5867, -1.00, 0.08, 0.06, 1.40, -1.22, 0.00
18.5900, -1.00, 0.07, 0.09, 1.46, -1.28, 0.18
18.5934, -1.01, 0.06, 0.08, 1.52, -1.34, 0.24
18.5967, -0.99, 0.07, 0.09, 1.46, -1.40, 0.18
18.6000, -0.99, 0.07, 0.08, 1.22, -1.10, 0.24
18.6034, -1.00, 0.08, 0.08, 1.34, -0.98, 0.37
18.6067, -1.00, 0.07, 0.10, 1.52, -0.73, 0.49
18.6100, -1.00, 0.08, 0.11, 1.77, -0.73, 0.30
18.6134, -0.99, 0.08, 0.09, 1.77, -0.61, 0.18
18.6167, -1.00, 0.08, 0.10, 1.71, -0.43, 0.06
18.6200, -0.99, 0.08, 0.08, 1.71, -0.12, 0.06
18.6234, -0.99, 0.08, 0.09, 1.71, 0.12, 0.00
18.6267, -0.99, 0.07, 0.08, 1.65, 0.49, -0.06
18.6300, -1.00, 0.08, 0.11, 1.77, 0.55, -0.12
18.6334, -0.99, 0.07, 0.09, 1.77, 0.73, -0.30
18.6367, -1.01, 0.07, 0.09, 1.71, 0.98, -0.30
18.6400, -1.00, 0.08, 0.09, 1.83, 1.16, -0.30
18.6434, -1.01, 0.07, 0.09, 1.89, 1.22, -0.43
18.6467, -1.00, 0.07, 0.09, 1.95, 1.28, -0.49
18.6500, -0.99, 0.07, 0.08, 2.07, 1.28, -0.55
18.6534, -1.00, 0.07, 0.08, 2.07, 1.22, -0.61
18.6567, -1.01, 0.08, 0.09, 2.07, 1.28, -0.55
18.6600, -1.02, 0.07, 0.07, 2.20, 1.04, -0.49
18.6634, -1.00, 0.08, 0.07, 2.20, 0.91, -0.37
18.6667, -1.00, 0.07, 0.08, 1.95, 0.85, -0.30
18.6700, -1.00, 0.07, 0.06, 1.89, 0.61, -0.43
18.6734, -1.01, 0.07, 0.07, 1.71, 0.43, -0.43
18.6767, -1.00, 0.07, 0.06, 1.40, 0.30, -0.30
18.6800, -1.01, 0.08, 0.08, 1.71, 0.00, -0.06
18.6834, -1.02, 0.07, 0.07, 1.77, -0.37, -0.06
18.6867, -1.01, 0.07, 0.08, 1.95, -0.49, -0.06
18.6900, -1.00, 0.08, 0.07, 1.83, -0.85, -0.06
18.6934, -1.00, 0.09, 0.09, 1.89, -1.22, 0.00
18.6967, -1.01, 0.07, 0.07, 1.71, -1.46, -0.12
18.7000, -1.00, 0.08, 0.08, 1.52, -1.65, 0.00
18.7034, -1.01, 0.07, 0.08, 1.59, -1.95, -0.12
18.7067, -1.00, 0.08, 0.09, 1.40, -2.20, -0.06
18.7100, -1.00, 0.08, 0.07, 1.28, -2.20, -0.12
18.7134, -1.00, 0.08, 0.08, 1.46, -2.32, -0.06
18.7167, -1.00, 0.08, 0.07, 1.46, -2.38, -0.18
18.7200, -1.00, 0.09, 0.09, 1.28, -2.50, -0.06
18.7234, -1.00, 0.08, 0.07, 1.22, -2.50, -0.24
18.7267, -1.00, 0.08, 0.09, 1.22, -2.62, -0.30
18.7300, -0.99, 0.08, 0.08, 1.16, -2.62, -0.30
18.7334, -1.00, 0.08, 0.09, 1.22, -2.38, -0.24
18.7367, -0.98, 0.08, 0.09, 1.46, -2.38, -0.12
18.7400, -1.00, 0.07, 0.09, 1.52, -2.20, -0.18
18.7434, -1.00, 0.08, 0.10, 1.59, -2.13, -0.18
18.7467, -0.99, 0.07, 0.10, 1.65, -1.77, -0.18
18.7500, -1.00, 0.08, 0.10, 1.65, -1.71, -0.18
18.7534, -1.01, 0.08, 0.09, 1.52, -1.52, -0.18
18.7567, -1.00, 0.07, 0.09, 1.46, -1.16, -0.12
18.7600, -1.00, 0.07, 0.10, 1.59, -0.79, -0.12
18.7634, -0.99, 0.08, 0.09, 1.65, -0.49, 0.00
18.7667, -0.99, 0.07, 0.09, 1.71, -0.43, -0.12
18.7700, -1.00, 0.07, 0.10, 1.77, -0.24, -0.24
18.7734, -1.00, 0.07, 0.09, 1.77, 0.06, -0.18
18.7767, -1.00, 0.07, 0.10, 1.71, 0.30, -0.12
18.7800, -0.99, 0.08, 0.08, 1.89, 0.49, -0.06
18.7834, -1.00, 0.07, 0.08, 1.95, 0.61, -0.18
18.7867, -1.00, 0.08, 0.08, 1.83, 0.79, -0.24
18.7900, -1.00, 0.07, 0.10, 1.89, 1.04, -0.12
18.7934, -1.00, 0.08, 0.09, 2.07, 1.10, -0.06
18.7967, -1.00, 0.07, 0.08, 2.01, 1.10, -0.18
18.8000, -0.99, 0.06, 0.08, 1.83, 1.28, -0.37
18.8034, -1.00, 0.08, 0.09, 2.01, 1.34, -0.24
18.8067, -1.00, 0.07, 0.09, 1.95, 1.46, -0.12
18.8100, -1.00, 0.08, 0.09, 1.89, 1.40, -0.24
18.8134, -1.00, 0.08, 0.08, 1.83, 1.40, -0.12
18.8167, -1.00, 0.06, 0.08, 1.89, 1.40, 0.06
18.8200, -1.01, 0.08, 0.08, 1.83, 1.28, 0.00
18.8234, -1.00, 0.07, 0.09, 1.83, 1.16, 0.00
18.8267, -1.00, 0.08, 0.09, 2.01, 1.04, 0.00
18.8300, -1.01, 0.08, 0.08, 2.01, 1.04, 0.00
18.8334, -1.00, 0.08, 0.08, 1.71, 0.98, -0.06
18.8367, -1.00, 0.08, 0.07, 1.59, 0.73, -0.12
18.8400, -1.00, 0.08, 0.08, 1.71, 0.49, -0.12
18.8434, -1.01, 0.07, 0.08, 1.71, 0.37, -0.06
18.8467, -1.00, 0.08, 0.07, 1.59, 0.12, -0.12
18.8500, -1.00, 0.08, 0.08, 1.83, 0.00, -0.18
18.8534, -1.00, 0.08, 0.07, 1.83, -0.24, -0.18
18.8567, -1.01, 0.08, 0.07, 1.65, -0.61, -0.06
18.8600, -1.00, 0.08, 0.09, 1.52, -0.79, -0.06
18.8634, -1.01, 0.07, 0.07, 1.59, -0.98, -0.12
18.8667, -1.00, 0.08, 0.08, 1.59, -1.16, -0.24
18.8700, -1.00, 0.07, 0.07, 1.34, -1.40, -0.18
18.8734, -1.00, 0.08, 0.08, 1.40, -1.65, -0.18
18.8767, -1.00, 0.07, 0.09, 1.34, -1.71, -0.24
18.8800, -1.00, 0.08, 0.07, 1.40, -1.83, -0.37
18.8834, -1.00, 0.08, 0.07, 1.46, -2.01, -0.37
18.8867, -1.00, 0.08, 0.09, 1.52, -2.20, -0.24
18.8900, -1.00, 0.09, 0.09, 1.46, -2.26, -0.30
18.8934, -1.00, 0.07, 0.08, 1.46, -2.32, -0.30
18.8967, -1.01, 0.07, 0.07, 1.40, -2.32, -0.24
18.9000, -1.00, 0.07, 0.08, 1.46, -2.26, -0.12
18.9034, -1.00, 0.07, 0.09, 1.59, -2.26, -0.12
18.9067, -1.00, 0.07, 0.08, 1.40, -2.26, -0.24
18.9100, -1.00, 0.08, 0.09, 1.40, -2.20, -0.12
18.9134, -1.00, 0.06, 0.10, 1.40, -2.07, -0.06
18.9167, -0.99, 0.07, 0.10, 1.40, -1.89, -0.06
18.9200, -1.00, 0.08, 0.09, 1.59, -1.77, -0.06
18.9234, -0.99, 0.07, 0.09, 1.59, -1.59, -0.12
18.9267, -0.99, 0.08, 0.09, 1.46, -1.59, -0.12
18.9300, -0.99, 0.08, 0.09, 1.65, -1.34, -0.06
18.9334, -0.99, 0.08, 0.10, 1.59, -1.16, -0.18
18.9367, -0.99, 0.08, 0.10, 1.71, -1.10, -0.18
18.9400, -1.00, 0.08, 0.09, 1.52, -0.67, -0.18
18.9434, -0.99, 0.07, 0.09, 1.46, -0.55, -0.12
18.9467, -1.00, 0.08, 0.10, 1.59, -0.37, -0.18
18.9500, -0.99, 0.07, 0.08, 1.59, -0.12, -0.06
18.9534, -1.00, 0.07, 0.08, 1.65, 0.12, -0.12
18.9567, -1.00, 0.08, 0.10, 1.83, 0.30, -0.12
18.9600, -1.00, 0.07, 0.10, 1.77, 0.49, -0.18
18.9634, -1.00, 0.08, 0.09, 1.77, 0.61, -0.30
18.9667, -1.01, 0.08, 0.09, 1.83, 0.79, -0.24
18.9700, -1.00, 0.07, 0.09, 1.89, 0.91, -0.18
18.9734, -0.99, 0.07, 0.09, 1.95, 1.04, 0.06
18.9767, -0.99, 0.08, 0.09, 1.89, 1.22, 0.00
18.9800, -1.00, 0.08, 0.07, 1.95, 1.28, -0.06
18.9834, -1.00, 0.08, 0.09, 1.89, 1.34, -0.12
18.9867, -1.00, 0.07, 0.07, 1.89, 1.28, -0.06
18.9900, -1.00, 0.07, 0.07, 1.95, 1.22, 0.00
18.9934, -1.01, 0.07, 0.07, 1.95, 1.16, -0.06
18.9967, -1.00, 0.07, 0.09, 1.95, 1.10, 0.06
19.0000, -1.00, 0.07, 0.09, 1.71, 0.55, -0.30
19.0034, -1.00, 0.07, 0.08, 1.89, 0.37, -0.18
19.0067, -1.01, 0.08, 0.09, 1.83, 0.30, -0.18
19.0100, -1.00, 0.08, 0.09, 1.89, 0.30, -0.18
19.0134, -1.00, 0.08, 0.07, 1.71, 0.18, -0.12
19.0167, -1.01, 0.08, 0.08, 1.65, 0.12, -0.18
19.0200, -1.00, 0.08, 0.09, 1.71, -0.12, -0.18
19.0234, -1.00, 0.08, 0.08, 1.71, -0.18, -0.06
19.0267, -1.00, 0.07, 0.09, 1.71, -0.30, 0.06
19.0300, -1.00, 0.08, 0.09, 1.71, -0.43, 0.06
19.0334, -1.00, 0.07, 0.09, 1.71, -0.37, 0.00
19.0367, -1.00, 0.08, 0.07, 1.65, -0.49, -0.12
19.0400, -1.00, 0.07, 0.07, 1.59, -0.61, -0.06
19.0434, -1.00, 0.07, 0.08, 1.65, -0.61, -0.06
19.0467, -1.00, 0.08, 0.09, 1.71, -0.79, -0.18
19.0500, -0.99, 0.07, 0.07, 1.71, -0.73, -0.18
19.0534, -1.00, 0.08, 0.08, 1.65, -0.91, -0.06
19.0567, -1.00, 0.08, 0.09, 1.52, -0.91, -0.12
